DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,mix_content2,mix_smiles2,mix_wt2,mix_mol2,mix_content3,mix_smiles3,mix_wt3,mix_mol3,mix_content4,mix_smiles4,mix_wt4,mix_mol4,LOI
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(ccc1OP(=O)(Nc1ccccc1)[Rb])/C=C/1\CC/C(=C/c2ccc(c(c2)OC)O[Fr])/CC(=O)C1,,,,100,,,,0,,,,,,,,,,,,,,,,,29
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1ccc(cc1)NP(=O)(Oc1ccc(cc1OC)/C=C/1\CC/C(=C/c2ccc(c(c2)OC)O[Fr])/CC(=O)C1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,29
10.1007/s10904-022-02495-7,copolymer,,PNP20,O=C(OCCOP(=O)(OC1=CC=CC=C1)N1CCN(C2=CC=CC=C2)CC1)C(C[Rb])CC(C[Fr])C1=CC=CC=C1,[Rb]CC([Fr])C1=CC=CC=C1,CC(C(OCCOP(OC1=CC=CC=C1)(N2CCN(CC2)C3=CC=CC=C3)=O)=O)([Fr])C[Rb],PS,,80,,PPPEM,,20,,,,,,,,,,,,,,,,,29.1
10.1016/j.matchemphys.2005.09.013,copolymer,,PET/TLCP,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(OC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)C=C3P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)=O)=O)C=C1,[Fr]C(C1=CC=C(C(OCCO[Rb])=O)C=C1)=O,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(O[Rb])C=C3P4(OC(C=CC=C5)=C5C6=C4C=CC=C6)=O)=O)=O)C=C1,PET,,92,,TLCP,,8,,,,,,,,,,,,,,,,,29.2
10.1016/S0141-3910(00)00141-5,homopolymer,,,,CCOP(OCC)(C(CCCCC)OC(C(C)([Fr])C[Rb])=O)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,29.2
10.1007/s00289-016-1652-0,copolymer,,IIC,CC(CC1)CCC1(C2=CC=C(C=C2)CO[Rb])C(C=C3)=CC=C3COC(C(C=C4)=CC=C4C([Fr])=O)=O,CC(CC1)CCC1(C2=CC=C(C=C2)CO)C(C=C3)=CC=C3CO,O=C(CCCCCCC(Cl)=O)Cl,MBPZ,,50,,ClC,,50,,,,,,,,,,,,,,,,,29.3
10.1007/s00289-016-1652-0,homopolymer,,,,[Fr]Oc1ccc(cc1)C1(CCC(CC1)C)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,29.3
10.1016/j.polymdegradstab.2023.110388,copolymer,,PC/NSD4,CC(C1=CC=C(OC(OC(C(SOOO[Na])=C2)=CC3=C2C=C(SOOO[Na])C(OC([Fr])=O)=C3)=O)C=C1)(C)C4=CC=C(O[Rb])C=C4,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,PC,100,,,NSD,4,,,,,,,,,,,,,,,,,,29.4
10.1016/j.polymdegradstab.2023.110388,copolymer,,PC/NSD6,CC(C1=CC=C(OC(OC(C(SOOO[Na])=C2)=CC3=C2C=C(SOOO[Na])C(OC([Fr])=O)=C3)=O)C=C1)(C)C4=CC=C(O[Rb])C=C4,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,PC,100,,,NSD,6,,,,,,,,,,,,,,,,,,29.5
10.1039/C6RA17108G,copolymer,,PA-5,[Rb]NCCCCCNC(CCCCC(NCCCCCNC(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)=O)=O)=O,[Rb]NCCCCCNC(CCCCC([Fr])=O)=O,O=C(C(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)NCCCCCN[Rb],PA,90,,,DDPDA,10,,,,,,,,,,,,,,,,,,29.5
Bajaj P. Heat and flame protection. Handbook of technical textiles. 2000 Jan 1:223-63.,homopolymer,,,,[Fr]C(C[Rb])(C)C(OC)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,29.5
Bajaj P. Heat and flame protection. Handbook of technical textiles. 2000 Jan 1:223-63.,homopolymer,,,,[Rb]NC1=CC=CC(NC(C2=CC=CC(C([Fr])=O)=C2)=O)=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,29.5
10.1016/j.polymdegradstab.2022.110212,copolymer,,PA56-8,[Rb]NCCCCCNC(CCCCC(NCCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([Fr])=O)=O)=O)=O,[Rb]NCCCCCNC(CCCCC([Fr])=O)=O,O=C(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([Fr])=O)NCCCCCN[Rb],PA,92,,,DOPDA,8,,,,,,,,,,,,,,,,,,29.7
10.1002/(SICI)1097-4628(19960307)59:10<1619::AID-APP14>3.0.CO;2-R,copolymer,,PS-OP-3,CCOP(Oc1ccc(C([Fr])C[Rb])cc1)(OCC)=O,Oc1ccc(C([Fr])C[Rb])cc1,[Fr]C(C[Rb])c1ccc(OP(OCC)(OCC)=O)cc1,PS-OH,,63,,Diethylchlorophosphate (DECP),,37,,,,,,,,,,,,,,,,,30
10.1016/j.cej.2021.132121,copolymer,,PETM24-K,O=C(C1=CC=C(C(OCCO[Rb])=O)C=C1)OCCOC(C2=CC=C3N=C(C4=CC(C5=NC6=C(C=C(C=C6)C([Fr])=O)N5)=CC(S(=O)([O-])=O)=C4)NC3=C2)=O.[K+],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(OCCO[Rb])C1=CC=C2N=C(C3=CC(C4=NC5=C(C=C(C=C5)C([Fr])=O)N4)=CC(S(=O)([O-])=O)=C3)NC2=C1.[K+],PET,,100,,MS-K,,3.7,,,,,,,,,,,,,,,,,30
10.1016/j.compositesb.2021.108664,copolymer,,PTTN10,O=C([Fr])C1=CC=C(C(OCCCOC(C2=CC(C(OCCCO[Rb])=O)=CC(N3C(C4=C(C=C(C#CC5=CC=CC=C5)C=C4)C3=O)=O)=C2)=O)=O)C=C1,O=C(C1=CC=C(C=C1)C(OCCCO[Rb])=O)[Fr],O=C(C1=CC(C(OCCCO[Rb])=O)=CC(N2C(C3=C(C2=O)C=C(C=C3)C#CC4=CC=CC=C4)=O)=C1)[Fr],PTT,,100,,PN,,10,,,,,,,,,,,,,,,,,30
10.1016/j.eurpolymj.2020.110230,copolymer,,NBA5PET,O=C(OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)=O)C3=CC=C(C=C3)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[Rb],PET,,100,,NBA,,3.6,,,,,,,,,,,,,,,,,30
"Materials Science-Poland, Vol. 28, No. 2, 2010",homopolymer,,,,[Fr]NCP(=O)(c1ccccc1)c1cccc(c1)NC(=O)C(N1C(=O)c2c(C1=O)cc(cc2)C(=O)[Rb])Cc1ccccc1,,,,100,,,,0,,,,,,,,,,,,,,,,,30
10.1016/j.aiepr.2022.12.004,homopolymer,,,,[Fr]OC1=CC=C(C(C2=CC=C(OC3=CC=C(C(NCCCCNC(C4=CC=C([Rb])C=C4)=O)=O)C=C3)C=C2)(C)C5=CC=CC=C5)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,30
10.1007/s11224-014-0474-7,homopolymer,,,,[Fr]Oc1ccc(cc1)Cc1ccc(cc1)OP(=O)(c1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,30
10.1016/S0141-3910(96)00126-7,homopolymer,,,,[Fr]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OP(=O)(Oc1ccc(cc1)N(=O)=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,30
10.1016/0032-3861(95)96858-6,homopolymer,,,,[Fr]OCCOc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)OCCOP(=O)(Oc1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,30
10.1016/S0141-3910(96)00126-7,homopolymer,,,,[Fr]OCCOc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OCCOP(=O)(c1ccc(cc1)Br)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,30
10.1002/(SICI)1097-4628(20000118)75:3<384::AID-APP7>3.0.CO;2-R,homopolymer,,,,[Rb]C1=CC=C(OC2=CC=C(N3C(C(C=CC(C(C4=CC=C(C(N([Fr])C5=O)=O)C5=C4)=O)=C6)=C6C3=O)=O)C=C2)C=C1,,,,100,,,,0,,,,,,,,,,,,,,,,,30
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(ccc1OP(=O)(Nc1ccccc1)[Rb])/C=C/1\CC/C(=C\c2ccc(c(c2)OC)O[Fr])/C1=O,,,,100,,,,0,,,,,,,,,,,,,,,,,30
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1ccc(cc1)NP(=O)(Oc1ccc(cc1OC)/C=C/1\CC(=O)C/C(=C\c2ccc(c(c2)OC)O[Fr])/C1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,30
10.1016/j.polymdegradstab.2019.03.004,copolymer,,PA6-co-DPO,[H]N(C(CC(C([Fr])=O)CP(C1=CC=CC=C1)(C2=CC=CC=C2)=O)=O)CCCCCCCCCCNC(CCCCCN[Rb])=O,[Fr]C(CCCCCN[Rb])=O,[H]N(C(CC(C([Fr])=O)CP(C1=CC=CC=C1)(C2=CC=CC=C2)=O)=O)CCCCCCCCCCN[Rb],PA6,96,,,DPDPO-DMDAsalt,4,,,,,,,,,,,,,,,,,,30.1
1006 334X(2019)04 0001 04,copolymer,,PA6-DDP-C,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)NCCCCCCNC(CCCCCN[Rb])=O,[Fr]C(CCCCCN[Rb])=O,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)NCCCCCCN[Rb],PA6,100,,,DDP,2.4,,,,,,,,,,,,,,,,,,30.1
10.1002/marc.202200644,copolymer,,FRPA-7,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC(NCCCCCCCCCCCCNC(CCP([Fr])(C1=CC=CC=C1)=O)=O)=O)=O,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O,[Rb]NCCCCCCCCCCCCNC(CCP([Fr])(C1=CC=CC=C1)=O)=O,PA1210,,93,,CDS,,7,,,,,,,,,,,,,,,,,30.2
10.1002/pol.20230521,copolymer,,DOPO-ITA3,[Rb]CCCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(NCCCCCC([Fr])=O)=O)=O,[Rb]NCCCCCC([Fr])=O,[Rb]CCCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([Fr])=O)=O,PA6,3,,,DOPO-ITA,97,,,,,,,,,,,,,,,,,,30.2
10.1016/S0141-3910(02)00041-1,copolymer,,PET-CEPP3,O=P(CCC(OCCO[Rb])=O)(OCCOC(C(C=C1)=CC=C1C([Fr])=O)=O)C2=CC=CC=C2,O=C(C1=CC=C(C(OCCO[Rb])=O)C=C1)[Fr],O=P(C1=CC=CC=C1)(CCC(OCCO[Rb])=O)[Fr],PET,97,,,CEPP,3,,,,,,,,,,,,,,,,,,30.2
10.1002/pat.3692,homopolymer,,,,[Rb]CC(C(=O)Nc1ccc(cc1)/C=C/C(=O)c1c2ccccc2cc2c1cccc2)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,30.2
10.1007/s00289-016-1652-0,homopolymer,,,,[Fr]Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,30.3
10.1002/pat.4206,copolymer,,FRPA66-4,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C(NCCCCCCNC(CCCCC([Fr])=O)=O)=O)NCCCCCCN[Rb],[Rb]NCCCCCCNC(CCCCC([Fr])=O)=O,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)NCCCCCCN[Rb],PA66,96,,,DDP-HMDA,4,,,,,,,,,,,,,,,,,,30.5
10.1002/app.47847,homopolymer,,,,[Fr]CN(c1ccccc1)Cc1c(O)ccc(c1[Rb])Cc1ccc2c(c1)CC(NO2)c1ccccc1,,,,100,,,,0,,,,,,,,,,,,,,,,,30.8
10.1007/BF03219026,copolymer,,FR-PBT-15,O=C([Fr])C1=CC=C(C=C1)C(OCCCCOC(C(CP2(OC3=C(C4=C2C=CC=C4)C=CC=C3)=O)CC(OCCCCO[Rb])=O)=O)=O,O=C(C1=CC=C(C(OCCCCO[Rb])=O)C=C1)[Fr],O=C(CC(CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O)C([Fr])=O)OCCCCO[Rb],PBT,,85,,DOP-MBDA,,15,,,,,,,,,,,,,,,,,31
10.1007/s10965-006-0082-3,copolymer,,PC-co-ODOPB2,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4OC(OC(C=C5)=CC=C5C(C)(C6=CC=C(O[Rb])C=C6)C)=O)=C(C=C4)OC([Fr])=O,CC(C1=CC=C(OC([Fr])=O)C=C1)(C2=CC=C(O[Rb])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[Rb])=C(C=C4)OC([Fr])=O,PC,96.6,,,ODOPB,3.4,,,,,,,,,,,,,,,,,,31
10.1016/j.polymdegradstab.2020.109310,copolymer,,PBT-HPPA,O=C(CCP(=O)(O[Rb])C1=CC=CC=C1)OCCCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1,O=C([Fr])C1=CC=C(C(=O)OCCCCO[Rb])C=C1,O=C(CCP(O[Rb])(C1=CC=CC=C1)=O)[Fr],PBT,,97,,HPPA,,3,,,,,,,,,,,,,,,,,31
10.1039/C3PY01030A,copolymer,,PETI10,O=P1([O-])C2=CC(C([Fr])=O)=CC=C2CC3=CC=C(C(OCCOC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)=O)C=C13.[Na+],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=P1([O-])C2=CC(C([Fr])=O)=CC=C2CC3=CC=C(C(OCCO[Rb])=O)C=C13.[Na+],PET,,100,,DHPPO-Na,,9.09,,,,,,,,,,,,,,,,,31
10.1002/jccs.200900091,homopolymer,,,,[Fr]Nc1ccc(cc1)P(=O)(c1ccccc1)c1ccc(cc1)NC(=O)C(N1C(=O)C2C(C1=O)C1C=CC2C2C1C(=O)N(C2)C(C(CC)C)C(=O)[Rb])C(CC)C,,,,100,,,,0,,,,,,,,,,,,,,,,,31
10.1007/s11224-014-0474-7,homopolymer,,,,[Fr]Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OP(=O)(Oc1ccccc1)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,31
10.1039/d1py00450f,homopolymer,,,,[Fr]OCc1ccc(o1)C1OCC(CO1)(CC)COCC1(CC)COC(OC1)c1ccc(o1)COC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,31
10.1007/BF03218608,homopolymer,,,,[Rb]C(C(C(C)CC)N1C([C@H]([C@H]2C(C(N(C(C(C)CC)C(NC3=CC=CC(P(C4=CC=CC(N[Fr])=C4)(C5=CC=CC=C5)=O)=C3)=O)C6=O)=O)C6[C@@H]7C=C2)[C@H]7C1=O)=O)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,31
10.1016/j.eurpolymj.2006.06.019,homopolymer,,,,[Rb]CC(C(=O)OCCOP(=O)(c1ccccc1)Oc1ccccc1)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,31
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(/C=C/C(=O)/C=C/c2ccc(c(c2)OC)O[Fr])ccc1OP(=O)(Nc1ccc(cc1)C)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,31
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(ccc1OP(=O)(Nc1ccc(cc1)Br)[Rb])/C=C/1\CC/C(=C/c2ccc(c(c2)OC)O[Fr])/CC(=O)C1,,,,100,,,,0,,,,,,,,,,,,,,,,,31
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(ccc1OP(=O)(Nc1ccc(cc1)Cl)[Rb])/C=C/1\CC/C(=C/c2ccc(c(c2)OC)O[Fr])/CC(=O)C1,,,,100,,,,0,,,,,,,,,,,,,,,,,31
10.1016/S0141-3910(00)00141-5,homopolymer,,,,CCOP(OCC)(C(C1=CC=C(Br)C=C1)OC(C(C)([Fr])C[Rb])=O)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,31.1
10.1016/S0141-3910(00)00050-1,copolymer,,FR-PET-P,O=C([Fr])C1=CC=C(P(=O)(C2=CC=CC=C2)C2=CC=C(C(=O)OCCOC(=O)C3=CC=C(C(=O)OCCO[Rb])C=C3)C=C2)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C([Fr])C1=CC=C(P(=O)(C2=CC=CC=C2)C2=CC=C(C(=O)OCCO[Rb])C=C2)C=C1,PET,95,,,BCPPO,5,,,,,,,,,,,,,,,,,,31.6
10.1039/c7ra13228j,copolymer,,PA6-co-DDP4,[Fr]C(CCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(NCCCCCCCCCCN[Rb])=O)=O)=O,[Fr]C(CCCCCN[Rb])=O,O=C(NCCCCCCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O,PA6,96,,,DDPsalt,4,,,,,,,,,,,,,,,,,,31.6
10.1039/C5PY01938A,homopolymer,,,,[Rb]OCCOc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,31.6
10.1016/j.polymdegradstab.2019.03.004,copolymer,,PA6-co-DPO,[H]N(C(CC(C([Fr])=O)CP(C1=CC=CC=C1)(C2=CC=CC=C2)=O)=O)CCCCCCCCCCNC(CCCCCN[Rb])=O,[Fr]C(CCCCCN[Rb])=O,[H]N(C(CC(C([Fr])=O)CP(C1=CC=CC=C1)(C2=CC=CC=C2)=O)=O)CCCCCCCCCCN[Rb],PA6,95,,,DPDPO-DMDAsalt,5,,,,,,,,,,,,,,,,,,31.7
10.1016/j.compositesb.2021.108664,copolymer,,PTTN20,O=C([Fr])C1=CC=C(C(OCCCOC(C2=CC(C(OCCCO[Rb])=O)=CC(N3C(C4=C(C=C(C#CC5=CC=CC=C5)C=C4)C3=O)=O)=C2)=O)=O)C=C1,O=C(C1=CC=C(C=C1)C(OCCCO[Rb])=O)[Fr],O=C(C1=CC(C(OCCCO[Rb])=O)=CC(N2C(C3=C(C2=O)C=C(C=C3)C#CC4=CC=CC=C4)=O)=C1)[Fr],PTT,,100,,PN,,20,,,,,,,,,,,,,,,,,32
10.1016/j.eurpolymj.2020.110230,copolymer,,NBA10PET,O=C(OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)=O)C3=CC=C(C=C3)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[Rb],PET,,100,,NBA,,7.9,,,,,,,,,,,,,,,,,32
10.1016/j.jhazmat.2020.122040,copolymer,,EKE20PET,O=C(C1=CC=C(C=C1)C(OCCO[Rb])=O)OCCOC2=CC=C(C=C2)OC3=CC=C(C=C3)C(C4=CC=C(C=C4)OC5=CC=C(C=C5)OCCOC([Fr])=O)=O,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C(C1=CC=C(OC2=CC=C(OCCOC(C(C=C3)=CC=C3C([Fr])=O)=O)C=C2)C=C1)C4=CC=C(OC5=CC=C(OCCO[Rb])C=C5)C=C4,PET,,100,,EKE,,15,,,,,,,,,,,,,,,,,32
10.1016/j.aiepr.2022.12.004,homopolymer,,,,[Fr]C(C1=CC=C(C=C1)OCCCCOC2=CC=C(C=C2)C(NC3=CC=CC(P(C4=CC=CC(N[Rb])=C4)(C5=CC=CC=C5)=O)=C3)=O)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1007/s10118-010-9075-0,homopolymer,,,,[Fr]Nc1cccc(c1)P(=O)(c1ccccc1)c1cccc(c1)NC(=O)C(n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)C(C(=O)[Rb])Cc1ccccc1)Cc1ccccc1,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1016/S0141-3910(96)00126-7,homopolymer,,,,[Fr]Oc1c(C)cc(cc1C)S(=O)(=O)c1cc(C)c(c(c1)C)OP(=O)(Oc1ccc(cc1)C)[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1007/s11224-014-0474-7,homopolymer,,,,[Fr]Oc1ccc(cc1)C(c1cccc(c1)C(c1ccc(cc1)OP(=O)(c1ccccc1)[Rb])(C)C)(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1007/BF03218608,homopolymer,,,,[Rb]C(C(CC(C)C)N1C([C@H]([C@H]2C(C(N(C(CC(C)C)C(NC3=CC=CC(P(C4=CC=CC(N[Fr])=C4)(C5=CC=CC=C5)=O)=C3)=O)C6=O)=O)C6[C@@H]7C=C2)[C@H]7C1=O)=O)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1016/j.eurpolymj.2006.06.019,homopolymer,,,,[Rb]CCC(=O)OCCOP(=O)(c1ccccc1)OCCOC(=O)CC[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1002/jccs.200900091,homopolymer,,,,[Rb]Nc1cccc(c1)P(=O)(c1ccccc1)c1ccc(cc1)NC(=O)C(N1C(=O)C2C(C1=O)C1C=CC2C2C1C(=O)N(C2)C(C(=O)[Fr])CC(C)C)CC(C)C,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1007/s00289-011-0544-6,homopolymer,,,,[Rb]Nc1cccc(c1)P(=O)(c1ccccc1)c1cccc(c1)NC(=O)c1ccc(cc1)OCCCCOc1ccc(cc1)C(=O)[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1002/app.24667,homopolymer,,,,CCCCCC1(N(C(N(C(c2cc(C(N(c3cc(P(c4cc(N5C(c6ccc(C([Rb])=O)cc6C5=O)=O)ccc4)(c7ccccc7)=O)ccc3)C8=O)=O)c8cc2)=O)C1=O)=O)[Fr])CCCCC,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(ccc1OP(=O)(Nc1ccc(cc1)Br)[Rb])/C=C/1\CC/C(=C\c2ccc(c(c2)O[Fr])O)/C1=O,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(ccc1OP(=O)(Nc1ccc(cc1)Cl)[Rb])/C=C/1\CC/C(=C\c2ccc(c(c2)O[Fr])O)/C1=O,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1cc(ccc1OP(=O)(Nc1ccccc1)[Rb])/C=C/1\CC(=O)C/C(=C\c2ccc(c(c2)OC)O[Fr])/C1,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1002/(SICI)1099-0518(19990815)37:16<3285::AID-POLA26>3.0.CO;2-L,homopolymer,,,,COc1ccc(cc1)NP(=O)(Oc1ccc(cc1OC)/C=C/C(=O)/C=C/c1ccc(c(c1)OC)O[Fr])[Rb],,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1002/app.24667,homopolymer,,,,O=C(c1cc(C(N(c2cc(P(c3cc(N4C(c5ccc(C([Rb])=O)cc5C4=O)=O)ccc3)(c6ccccc6)=O)ccc2)C7=O)=O)c7cc1)N8C(C(C)(C)N([Fr])C8=O)=O,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1002/(SICI)1097-4628(19970214)63:7<875::AID-APP7>3.0.CO;2-N,homopolymer,,,,O=C1N(C(C2=CC(OC3=CC(C(N([Rb])C4=O)=O)=C4C=C3)=CC=C21)=O)C5=CC=C(C=C5O)C(C)(C6=CC(O)=C([Fr])C=C6)C,,,,100,,,,0,,,,,,,,,,,,,,,,,32
10.1002/pol.20230521,copolymer,,DOPO-ITA4.5,[Rb]CCCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC(NCCCCCC([Fr])=O)=O)=O,[Rb]NCCCCCC([Fr])=O,[Rb]CCCCCCNC(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([Fr])=O)=O,PA6,4.5,,,DOPO-ITA,95.5,,,,,,,,,,,,,,,,,,32.1
10.1007/s10965-020-02317-9,homopolymer,,,,[Rb]/C=N/CCCC/N=C/c1ccc(s1)c1ccc(s1)c1ccc(s1)/C=N/CCCC/N=C/[Fr],,,,100,,,,0,,,,,,,,,,,,,,,,,32.3
10.1016/j.matchemphys.2005.09.013,copolymer,,PET/TLCP,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(OC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)C=C3P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)=O)=O)C=C1,[Fr]C(C1=CC=C(C(OCCO[Rb])=O)C=C1)=O,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(O[Rb])C=C3P4(OC(C=CC=C5)=C5C6=C4C=CC=C6)=O)=O)=O)C=C1,PET,,85,,TLCP,,15,,,,,,,,,,,,,,,,,32.4
